unix,date,symbol,open,high,low,close,Volume USD,Volume NEO
1610323200000,2021-01-11 0:00:00,NEO/USD,25.001,26.714,20.356,23.728,10398053.27,438218.6981
1610236800000,2021-01-10 0:00:00,NEO/USD,21.349,26.599,20.2,24.955,7008582.712,280848.8364
1610150400000,2021-01-09 0:00:00,NEO/USD,19.7578148,21.667,18.974,21.35,2317689.05,108556.8642
1610064000000,2021-01-08 0:00:00,NEO/USD,20.891,21.41,18.594,19.771,2016623.273,101999.0528
1609977600000,2021-01-07 0:00:00,NEO/USD,19.547,23,18.659,20.852,6320411.487,303108.1665
1609891200000,2021-01-06 0:00:00,NEO/USD,16.919,20.287,16.4,19.525,3591213.683,183928.9979
1609804800000,2021-01-05 0:00:00,NEO/USD,16.36,17.327,15.391,16.844,921387.0414,54701.2017
1609718400000,2021-01-04 0:00:00,NEO/USD,16.045,17.75568181,14.675,16.328,2046797.091,125355.0399
1609632000000,2021-01-03 0:00:00,NEO/USD,14.426,16.344,14.014,16.056,1344200.643,83719.52188
1609545600000,2021-01-02 0:00:00,NEO/USD,14.459,14.778,14.13,14.419,535668.416,37150.17796
1609459200000,2021-01-01 0:00:00,NEO/USD,14.253,14.889,14.13,14.45,239721.5082,16589.72375
1609372800000,2020-12-31 0:00:00,NEO/USD,14.712,14.719,13.882,14.303,477669.079,33396.42585
1609286400000,2020-12-30 0:00:00,NEO/USD,15.036,15.181,14.51891819,14.706,158094.6854,10750.3526
1609200000000,2020-12-29 0:00:00,NEO/USD,15.606,15.9,14.4,15.031,657798.0506,43762.76033
1609113600000,2020-12-28 0:00:00,NEO/USD,15.176,16.264,15.046,15.616,664350.9118,42542.9631
1609027200000,2020-12-27 0:00:00,NEO/USD,14.931,15.899,14.111,15.116,919529.0717,60831.50779
1608940800000,2020-12-26 0:00:00,NEO/USD,15.189,15.449,14.227,14.923,552279.5039,37008.61113
1608854400000,2020-12-25 0:00:00,NEO/USD,15.278,15.887,14.63,15.18,648579.9819,42725.95401
1608768000000,2020-12-24 0:00:00,NEO/USD,13.428,15.299,13.092,15.28,880647.414,57633.99307
1608681600000,2020-12-23 0:00:00,NEO/USD,16.53,16.631,12.2,13.523,1881461.027,139130.4464
1608595200000,2020-12-22 0:00:00,NEO/USD,16.54,16.912,15.699,16.521,507143.7804,30696.91789
1608508800000,2020-12-21 0:00:00,NEO/USD,17.505,17.797,15.955,16.527,1039360.648,62888.64576
1608422400000,2020-12-20 0:00:00,NEO/USD,17.818,18.47,17.028,17.522,762162.1642,43497.44117
1608336000000,2020-12-19 0:00:00,NEO/USD,17.917,18.45,17.628,17.81,353467.8025,19846.59194
1608249600000,2020-12-18 0:00:00,NEO/USD,17.733,18.31,17.343,17.925,362904.2942,20245.70679
1608163200000,2020-12-17 0:00:00,NEO/USD,18.014,18.712,17.401,17.749,1328878.535,74870.61441
1608076800000,2020-12-16 0:00:00,NEO/USD,17.143,18.016,16.677,18.016,516015.1224,28642.0472
1607990400000,2020-12-15 0:00:00,NEO/USD,17.394,17.561,16.681,17.137,303473.5224,17708.6726
1607904000000,2020-12-14 0:00:00,NEO/USD,17.273,17.676,16.953,17.39,324886.9735,18682.40216
1607817600000,2020-12-13 0:00:00,NEO/USD,16.484,17.773,16.412,17.275,470612.3842,27242.39561
1607731200000,2020-12-12 0:00:00,NEO/USD,15.935,16.664,15.894,16.471,226218.8763,13734.37413
1607644800000,2020-12-11 0:00:00,NEO/USD,16.276,16.304,15.508,15.954,272843.6223,17101.89434
1607558400000,2020-12-10 0:00:00,NEO/USD,16.907,16.941,16.021,16.276,296781.9591,18234.33025
1607472000000,2020-12-09 0:00:00,NEO/USD,16.46,17.282,15.717,16.891,988364.3659,58514.26001
1607385600000,2020-12-08 0:00:00,NEO/USD,17.473,17.549,16.111,16.432,506491.0683,30823.45839
1607299200000,2020-12-07 0:00:00,NEO/USD,17.942,17.942,17.217,17.458,214805.6499,12304.1385
1607212800000,2020-12-06 0:00:00,NEO/USD,17.96,18.118,17.523,17.917,188499.6296,10520.71383
1607126400000,2020-12-05 0:00:00,NEO/USD,17.308,17.997,16.956,17.962,221684.4923,12341.86017
1607040000000,2020-12-04 0:00:00,NEO/USD,18.839,19.043,17.036,17.306,748289.7314,43238.7456
1606953600000,2020-12-03 0:00:00,NEO/USD,18.021,19.223,17.847,18.846,538042.4032,28549.4218
1606867200000,2020-12-02 0:00:00,NEO/USD,17.536,18.489,17.3,18.034,436855.7606,24224.00802
1606780800000,2020-12-01 0:00:00,NEO/USD,18.623,19.357,17.1,17.561,1928375.221,109810.1031
1606694400000,2020-11-30 0:00:00,NEO/USD,17.763,18.842,17.322,18.542,1393731.401,75166.18494
1606608000000,2020-11-29 0:00:00,NEO/USD,17.553,18,16.916,17.699,476849.1744,26942.15348
1606521600000,2020-11-28 0:00:00,NEO/USD,17.142,18.065,16.607,17.567,561280.6801,31950.85559
1606435200000,2020-11-27 0:00:00,NEO/USD,17.23195046,17.735,16.251,17.108,515361.9292,30124.0314
1606348800000,2020-11-26 0:00:00,NEO/USD,19.672,20.422,15.973,17.206,1956044.948,113683.8863
1606262400000,2020-11-25 0:00:00,NEO/USD,20.484,21.818,18.7,19.602,1860854.875,94931.88834
1606176000000,2020-11-24 0:00:00,NEO/USD,19.083,21.304,18.291,20.515,3208624.844,156403.8432
1606089600000,2020-11-23 0:00:00,NEO/USD,17.183,19.119,16.934,19.115,1333328.569,69752.99863
1606003200000,2020-11-22 0:00:00,NEO/USD,18.258,18.571,16.446,17.134,1332700.122,77781.02733
1605916800000,2020-11-21 0:00:00,NEO/USD,16.45,18.333,16.45,18.247,1324551.484,72590.0961
1605830400000,2020-11-20 0:00:00,NEO/USD,16.088,16.848,16.088,16.45,888722.3562,54025.67515
1605744000000,2020-11-19 0:00:00,NEO/USD,15.728,16.25,15.386,16.073,302483.8623,18819.37798
1605657600000,2020-11-18 0:00:00,NEO/USD,16.168,16.32,15.215,15.751,611559.4707,38826.70756
1605571200000,2020-11-17 0:00:00,NEO/USD,15.729,16.688,15.686,16.141,708764.642,43910.82597
1605484800000,2020-11-16 0:00:00,NEO/USD,15.313,15.909,15.157,15.732,226844.6925,14419.31684
1605398400000,2020-11-15 0:00:00,NEO/USD,15.677,15.951,15.001,15.319,326800.1386,21332.99423
1605312000000,2020-11-14 0:00:00,NEO/USD,16.009,16.262,15.387,15.703,238524.6894,15189.75288
1605225600000,2020-11-13 0:00:00,NEO/USD,15.43,16.14,15.395,16.009,294932.1944,18422.89927
1605139200000,2020-11-12 0:00:00,NEO/USD,15.422,16.025,15.217,15.432,257151.8718,16663.54794
1605052800000,2020-11-11 0:00:00,NEO/USD,15.611,15.987,15.386,15.386,223255.8738,14510.32587
1604966400000,2020-11-10 0:00:00,NEO/USD,15.372,15.829,15.129,15.554,170627.6929,10970.02012
1604880000000,2020-11-09 0:00:00,NEO/USD,15.48,15.584,14.861,15.386,238253.1914,15485.06378
1604793600000,2020-11-08 0:00:00,NEO/USD,14.855,15.716,14.714,15.486,242518.0669,15660.47184
1604707200000,2020-11-07 0:00:00,NEO/USD,15.741,16.61,14.602,14.875,862914.1636,58011.03621
1604620800000,2020-11-06 0:00:00,NEO/USD,14.418,15.978,14.314,15.72,742626.9289,47240.89879
1604534400000,2020-11-05 0:00:00,NEO/USD,14.12,14.63673079,13.826,14.395,455659.0064,31653.97752
1604448000000,2020-11-04 0:00:00,NEO/USD,14.691,14.737,13.477,14.08,494978.0369,35154.69012
1604361600000,2020-11-03 0:00:00,NEO/USD,15.207,15.488,14.132,14.688,430009.8816,29276.27189
1604275200000,2020-11-02 0:00:00,NEO/USD,14.956,15.793,14.956,15.244,399695.5389,26219.85955
1604188800000,2020-11-01 0:00:00,NEO/USD,14.71,15.062,14.552,14.927,207395.4637,13893.98162
1604102400000,2020-10-31 0:00:00,NEO/USD,14.823,15.207,14.586,14.712,368531.0164,25049.68845
1604016000000,2020-10-30 0:00:00,NEO/USD,15.277,15.464,13.961,14.809,598537.6201,40417.15309
1603929600000,2020-10-29 0:00:00,NEO/USD,15.873,16.075,14.985,15.286,413412.6702,27045.18319
1603843200000,2020-10-28 0:00:00,NEO/USD,16.958,17.123,15.683,15.867,746888.3504,47071.80629
1603756800000,2020-10-27 0:00:00,NEO/USD,17.064,17.451,16.847,16.998,310455.7145,18264.24959
1603670400000,2020-10-26 0:00:00,NEO/USD,17.888,18.129,16.612,17.076,427554.9922,25038.35747
1603584000000,2020-10-25 0:00:00,NEO/USD,18.324,18.494,17.667,17.886,423827.6275,23696.05432
1603497600000,2020-10-24 0:00:00,NEO/USD,18.137,18.489,17.994,18.306,279132.0174,15248.11632
1603411200000,2020-10-23 0:00:00,NEO/USD,18.674,18.675,17.814,18.122,511100.3525,28203.30827
1603324800000,2020-10-22 0:00:00,NEO/USD,18.36,19.215,18.278,18.689,645827.5006,34556.55737
1603238400000,2020-10-21 0:00:00,NEO/USD,16.965,18.822,16.886,18.361,1312915.797,71505.68038
1603152000000,2020-10-20 0:00:00,NEO/USD,17.604,18.03,16.87,16.964,548144.5853,32312.22502
1603065600000,2020-10-19 0:00:00,NEO/USD,17.44,17.667,17.086,17.619,238290.7919,13524.64906
1602979200000,2020-10-18 0:00:00,NEO/USD,17.194,17.754,17.181,17.436,243605.7002,13971.42121
1602892800000,2020-10-17 0:00:00,NEO/USD,17.041,17.308,16.949,17.185,82523.07523,4802.041037
1602806400000,2020-10-16 0:00:00,NEO/USD,17.235,17.323,16.77,17.02,161417.3957,9483.983295
1602720000000,2020-10-15 0:00:00,NEO/USD,16.99,17.36,16.89,17.211,193330.1789,11232.94282
1602633600000,2020-10-14 0:00:00,NEO/USD,17.618,17.797,16.867,16.99,295235.762,17377.03131
1602547200000,2020-10-13 0:00:00,NEO/USD,18.036,18.128,17.413,17.596,340433.3146,19347.19906
1602460800000,2020-10-12 0:00:00,NEO/USD,17.8,18.532,17.442,18.038,1283371.36,71148.20709
1602374400000,2020-10-11 0:00:00,NEO/USD,17.563,18.022,17.374,17.786,558876.5791,31422.27477
1602288000000,2020-10-10 0:00:00,NEO/USD,17.429,18.333,17.426,17.562,931577.9843,53045.09648
1602201600000,2020-10-09 0:00:00,NEO/USD,17.084,17.664,16.858,17.426,299996.063,17215.42884
1602115200000,2020-10-08 0:00:00,NEO/USD,16.822,17.284,16.136,17.059,785285.5976,46033.5071
1602028800000,2020-10-07 0:00:00,NEO/USD,16.589,16.999,16.025,16.821,426726.0462,25368.64908
1601942400000,2020-10-06 0:00:00,NEO/USD,17.71,17.79926306,16.432,16.556,967732.0578,58452.04505
1601856000000,2020-10-05 0:00:00,NEO/USD,18.138,18.259,17.536,17.707,404886.0585,22865.87556
1601769600000,2020-10-04 0:00:00,NEO/USD,17.806,18.17,17.439,18.13,401649.9957,22153.88834
1601683200000,2020-10-03 0:00:00,NEO/USD,18.147,18.329,17.733,17.823,213201.3735,11962.14854
1601596800000,2020-10-02 0:00:00,NEO/USD,18.81,19.097,17.354,18.146,1315543.806,72497.72985
1601510400000,2020-10-01 0:00:00,NEO/USD,19.208,20.373,18.206,18.827,1479396.257,78578.43824
1601424000000,2020-09-30 0:00:00,NEO/USD,19.721,20.073,18.801,19.074,1059468.633,55545.17319
1601337600000,2020-09-29 0:00:00,NEO/USD,20.128,20.342,19.071,19.747,970060.5181,49124.4502
1601251200000,2020-09-28 0:00:00,NEO/USD,21.292,21.55,19.932,20.229,933310.1368,46137.2355
1601164800000,2020-09-27 0:00:00,NEO/USD,21.084,21.999,20.584,21.269,4640957.373,218202.8949
1601078400000,2020-09-26 0:00:00,NEO/USD,21.426,22.465,20.6,21.083,702845.1522,33337.05603
1600992000000,2020-09-25 0:00:00,NEO/USD,21.8,23.2,20.863,21.339,1746472.463,81844.15685
1600905600000,2020-09-24 0:00:00,NEO/USD,19.754,22.07986932,19.483,21.8,710663.365,32599.23693
1600819200000,2020-09-23 0:00:00,NEO/USD,20.191,21.8,18.857,19.628,2007794.993,102292.3881
1600732800000,2020-09-22 0:00:00,NEO/USD,20.135,20.719,18.605,20.239,1186156.229,58607.45241
1600646400000,2020-09-21 0:00:00,NEO/USD,23.498,24.439,19.749,20.081,2213620.424,110234.5712
1600560000000,2020-09-20 0:00:00,NEO/USD,24.71,25.604,22.82,23.58272623,1271234.148,53905.30915
1600473600000,2020-09-19 0:00:00,NEO/USD,25.269,25.269,23.723,24.71,1269196.723,51363.6877
1600387200000,2020-09-18 0:00:00,NEO/USD,23.741,25.9,23.171,25.32,2384217.369,94163.4032
1600300800000,2020-09-17 0:00:00,NEO/USD,21.007,24.378,20.728,23.784,2211170.153,92968.809
1600214400000,2020-09-16 0:00:00,NEO/USD,20.243,21.8,19.5,21.006,883469.5,42057.95963
1600128000000,2020-09-15 0:00:00,NEO/USD,22.071,22.409,20.166,20.244,892672.5314,44095.65952
1600041600000,2020-09-14 0:00:00,NEO/USD,20.384,22.5,19.562,22.03,1030786.483,46790.12633
1599955200000,2020-09-13 0:00:00,NEO/USD,21.642,22.063,19.288,20.3,1532192.464,75477.46127
1599868800000,2020-09-12 0:00:00,NEO/USD,20.374,21.843,19.778,21.733,651481.9867,29976.62479
1599782400000,2020-09-11 0:00:00,NEO/USD,18.447,20.636,18.195,20.371,1037400.991,50925.38368
1599696000000,2020-09-10 0:00:00,NEO/USD,17.443,18.629,17.416,18.466,311453.3193,16866.3121
1599609600000,2020-09-09 0:00:00,NEO/USD,17.002,17.979,16.736,17.38,139701.1761,8038.042355
1599523200000,2020-09-08 0:00:00,NEO/USD,18.28,18.67,16.555,17.007,615901.6794,36214.59866
1599436800000,2020-09-07 0:00:00,NEO/USD,17.169,18.28,15.932,18.202,584123.7729,32091.18629
1599350400000,2020-09-06 0:00:00,NEO/USD,16.832,17.73,16.288,17.223,368447.4517,21392.75688
1599264000000,2020-09-05 0:00:00,NEO/USD,18.992,19.373,16.276,16.925,905743.8899,53515.14859
1599177600000,2020-09-04 0:00:00,NEO/USD,17.724,19.786,17.301,18.956,1188637.8,62705.096
1599091200000,2020-09-03 0:00:00,NEO/USD,20.265,20.631,17.394,17.737,808347.6388,46472.78595
1599004800000,2020-09-02 0:00:00,NEO/USD,21.551,21.755,19.403,20.335,1227839.775,63280.92433
1598918400000,2020-09-01 0:00:00,NEO/USD,20.492,22.551,20.113,21.604,1001260.432,49781.7547
1598832000000,2020-08-31 0:00:00,NEO/USD,20.746,21.608,20.218,20.484,801191.0454,39627.61131
1598745600000,2020-08-30 0:00:00,NEO/USD,21.174,22.871,20.321,20.681,2100408.105,103361.4539
1598659200000,2020-08-29 0:00:00,NEO/USD,18.308,21.94,18.022,21.194,4007931.383,222391.0433
1598572800000,2020-08-28 0:00:00,NEO/USD,17.685,18.6,17.365,18.331,527933.3171,30402.14899
1598486400000,2020-08-27 0:00:00,NEO/USD,17.545,18.101,16.664,17.655,903438.0625,54214.95814
1598400000000,2020-08-26 0:00:00,NEO/USD,16.961,18.111,16.85,17.325,839110.0951,49798.8187
1598313600000,2020-08-25 0:00:00,NEO/USD,18.103,18.269,16.158,17.051,993055.7466,61459.07579
1598227200000,2020-08-24 0:00:00,NEO/USD,18.178,19.47316244,17.937,18.143,1125584.147,62752.0849
1598140800000,2020-08-23 0:00:00,NEO/USD,18.981,19.744,17.765,18.244,1194092.645,67216.0228
1598054400000,2020-08-22 0:00:00,NEO/USD,16.399,19.145,15.679,18.911,1240609.371,79125.54185
1597968000000,2020-08-21 0:00:00,NEO/USD,17.878,19.77,16.399,16.399,2055205.019,125325.021
1597881600000,2020-08-20 0:00:00,NEO/USD,15.888,17.983,15.888,17.886,750365.6728,47228.45373
1597795200000,2020-08-19 0:00:00,NEO/USD,16.147,17.075,15.508,15.854,615924.9448,39716.59432
1597708800000,2020-08-18 0:00:00,NEO/USD,16.582,17.579,16,16.148,694728.7104,43420.5444
1597622400000,2020-08-17 0:00:00,NEO/USD,15.527,16.989,15.284,16.617,1075634.256,70376.48886
1597536000000,2020-08-16 0:00:00,NEO/USD,15.126,15.776,14.605,15.558,929465.17,63640.20336
1597449600000,2020-08-15 0:00:00,NEO/USD,14.8070582,15.541,14.782,15.151,563934.1044,38150.05442
1597363200000,2020-08-14 0:00:00,NEO/USD,14.579,15.87978024,14.31,14.827,966105.349,67512.60301
1597276800000,2020-08-13 0:00:00,NEO/USD,14.314,14.976,13.525,14.545,686947.2971,50790.9277
1597190400000,2020-08-12 0:00:00,NEO/USD,13.671,14.659,13.334,14.291,730197.8661,54762.10185
1597104000000,2020-08-11 0:00:00,NEO/USD,14.555,14.653,13.246,13.677,735663.4227,55538.5341
1597017600000,2020-08-10 0:00:00,NEO/USD,12.986,15.39,12.986,14.547,1644390.485,126627.9443
1596931200000,2020-08-09 0:00:00,NEO/USD,13.147,13.362,12.801,12.96,199625.9767,15594.56111
1596844800000,2020-08-08 0:00:00,NEO/USD,12.838,13.148,12.694,13.118,151652.3999,11946.77799
1596758400000,2020-08-07 0:00:00,NEO/USD,12.933,13.467,12.502,12.87,627253.1871,50172.22741
1596672000000,2020-08-06 0:00:00,NEO/USD,12.889,13.285,12.721,12.941,461367.8306,36268.20459
1596585600000,2020-08-05 0:00:00,NEO/USD,12.51,12.964,12.377,12.881,297446.1477,24032.16836
1596499200000,2020-08-04 0:00:00,NEO/USD,12.399,12.743,12.277,12.53,129979.6772,10587.25073
1596412800000,2020-08-03 0:00:00,NEO/USD,12.143,12.73,12.007,12.402,318243.1901,26504.8047
1596326400000,2020-08-02 0:00:00,NEO/USD,13.401,13.767,11.454,12.144,1247953.634,108953.5214
1596240000000,2020-08-01 0:00:00,NEO/USD,12.285,13.486,12.08,13.421,674211.5061,55812.21077
1596153600000,2020-07-31 0:00:00,NEO/USD,11.815,12.286,11.644,12.286,421138.2251,36167.83108
1596067200000,2020-07-30 0:00:00,NEO/USD,11.666,11.93,11.501,11.846,312079.734,27135.00861
1595980800000,2020-07-29 0:00:00,NEO/USD,11.816,12.298,11.641,11.672,319714.8658,27464.55337
1595894400000,2020-07-28 0:00:00,NEO/USD,11.66,12.089,11.329,11.828,479232.1525,42301.36398
1595808000000,2020-07-27 0:00:00,NEO/USD,11.654,11.888,10.797,11.607,1101465.561,102015.8897
1595721600000,2020-07-26 0:00:00,NEO/USD,11.616,11.945,11.478,11.647,500490.6766,43604.34541
1595635200000,2020-07-25 0:00:00,NEO/USD,11.123,11.688,11.123,11.616,393232.0224,35353.05425
1595548800000,2020-07-24 0:00:00,NEO/USD,11.458,11.459,11.037,11.101,249918.4002,22643.68943
1595462400000,2020-07-23 0:00:00,NEO/USD,11.606,11.738,11.34,11.44,307146.9872,27085.27224
1595376000000,2020-07-22 0:00:00,NEO/USD,11.195,11.75,11.06,11.605,264088.2581,23877.78102
1595289600000,2020-07-21 0:00:00,NEO/USD,10.404,11.522,10.34109803,11.184,612167.5681,59197.54037
1595203200000,2020-07-20 0:00:00,NEO/USD,10.681,10.739,10.323,10.431,177971.2963,17240.26894
1595116800000,2020-07-19 0:00:00,NEO/USD,10.589,10.69993538,10.417,10.68,89437.61521,8585.736317
1595030400,2020-07-18 0:00:00,NEO/USD,10.61,10.7,10.5,10.57,67565.29,6375.49
1594944000,2020-07-17 0:00:00,NEO/USD,10.69,10.79,10.54,10.61,77603.22,7288.27
1594857600,2020-07-16 0:00:00,NEO/USD,11.01,11.03,10.29,10.69,312507.2,29645.05
1594771200,2020-07-15 0:00:00,NEO/USD,10.83,11.4,10.83,11.01,265521.66,23787.78
1594684800,2020-07-14 0:00:00,NEO/USD,10.68,11.01,10.37,10.83,181048.38,16917.38
1594598400,2020-07-13 0:00:00,NEO/USD,10.8,11.26,10.36,10.68,376566.73,34548.34
1594512000,2020-07-12 0:00:00,NEO/USD,10.77,10.9,10.47,10.8,109976.99,10298.57
1594425600,2020-07-11 0:00:00,NEO/USD,10.54,10.91,10.44,10.77,167229.02,15668.44
1594339200,2020-07-10 0:00:00,NEO/USD,10.8,10.8,10.32,10.54,227099.05,21654.25
1594252800,2020-07-09 0:00:00,NEO/USD,11.09,11.3,10.44,10.8,458218.61,42194.61
1594166400,2020-07-08 0:00:00,NEO/USD,10.57,11.37,10.49,11.09,698277.56,62877.12
1594080000,2020-07-07 0:00:00,NEO/USD,10.6,10.66,10.28,10.57,194561.45,18536.05
1593993600,2020-07-06 0:00:00,NEO/USD,10.13,10.61,10.09,10.6,493088.58,47823.99
1593907200,2020-07-05 0:00:00,NEO/USD,9.934,10.15,9.659,10.13,254581.83,25612.28
1593820800,2020-07-04 0:00:00,NEO/USD,9.796,10.01,9.758,9.934,170313.69,17260.42
1593734400,2020-07-03 0:00:00,NEO/USD,9.949,10.02,9.796,9.796,67622.14,6815.15
1593648000,2020-07-02 0:00:00,NEO/USD,10.15,10.28,9.716,9.949,235851.04,23779.89
1593561600,2020-07-01 0:00:00,NEO/USD,10.02,10.29,9.923,10.15,154385.38,15221.79
1593475200,2020-06-30 0:00:00,NEO/USD,10.22,10.22,10.01,10.06,37560.41,3719.97
1593388800,2020-06-29 0:00:00,NEO/USD,10.05,10.28,9.941,10.22,70653.69,6981.69
1593302400,2020-06-28 0:00:00,NEO/USD,9.731,10.23,9.604,10.05,182509.53,18336.63
1593216000,2020-06-27 0:00:00,NEO/USD,10.22,10.3,9.315,9.731,329763.96,34145.41
1593129600,2020-06-26 0:00:00,NEO/USD,10.36,10.37,9.988,10.22,71810.92,7031.54
1593043200,2020-06-25 0:00:00,NEO/USD,10.47,10.5,9.97,10.36,163666.68,15964.2
1592956800,2020-06-24 0:00:00,NEO/USD,10.94,11.22,10.25,10.48,304363.29,28803.49
1592870400,2020-06-23 0:00:00,NEO/USD,10.81,11.3,10.65,10.94,281585.67,25583.98
1592784000,2020-06-22 0:00:00,NEO/USD,10.28,10.88,10.28,10.81,133798.38,12484.73
1592697600,2020-06-21 0:00:00,NEO/USD,10.29,10.59,10.22,10.28,174674.82,16686.05
1592611200,2020-06-20 0:00:00,NEO/USD,10.25,10.38,10.05,10.29,150836.06,14745.39
1592524800,2020-06-19 0:00:00,NEO/USD,10.42,10.44,10.15,10.25,108680.14,10568.95
1592438400,2020-06-18 0:00:00,NEO/USD,10.56,10.61,10.27,10.42,130263.15,12483.51
1592352000,2020-06-17 0:00:00,NEO/USD,10.6,10.9,10.26,10.56,179296.45,16842.22
1592265600,2020-06-16 0:00:00,NEO/USD,10.46,10.65,10.37,10.6,65563.72,6210.63
1592179200,2020-06-15 0:00:00,NEO/USD,10.62,10.62,9.719,10.46,286593.87,28316.07
1592092800,2020-06-14 0:00:00,NEO/USD,11.11,11.11,10.46,10.62,157571.03,14569.05
1592006400,2020-06-13 0:00:00,NEO/USD,10.89,11.11,10.72,11.11,88389.18,8079.57
1591920000,2020-06-12 0:00:00,NEO/USD,10.66,11.2,10.51,10.89,198459.43,18130.01
1591833600,2020-06-11 0:00:00,NEO/USD,11.95,12.04,10.35,10.66,863543.72,77542.33
1591747200,2020-06-10 0:00:00,NEO/USD,12.04,12.29,11.82,11.95,244237.86,20210.91
1591660800,2020-06-09 0:00:00,NEO/USD,11.64,12.21,11.43,12.04,420191.26,35366.79
1591574400,2020-06-08 0:00:00,NEO/USD,11.79,11.82,11.53,11.64,116408.97,9964.96
1591488000,2020-06-07 0:00:00,NEO/USD,11.84,11.97,11.32,11.79,169686.73,14620.52
1591401600,2020-06-06 0:00:00,NEO/USD,11.81,11.93,11.5,11.84,164037.07,14008.83
1591315200,2020-06-05 0:00:00,NEO/USD,12.15,12.25,11.78,11.81,159915.83,13355.78
1591228800,2020-06-04 0:00:00,NEO/USD,12.36,12.46,11.78,12.15,317657,26107.08
1591142400,2020-06-03 0:00:00,NEO/USD,12.07,12.5,11.73,12.36,341056.82,27869.97
1591056000,2020-06-02 0:00:00,NEO/USD,12.45,13.18,11.46,12.07,1214976.45,97859.63
1590969600,2020-06-01 0:00:00,NEO/USD,10.92,12.7,10.88,12.45,1279974.31,105971.56
1590883200,2020-05-31 0:00:00,NEO/USD,11.06,11.84,10.57,10.92,682072.05,60236.59
1590796800,2020-05-30 0:00:00,NEO/USD,10.23,11.17,10.17,11.06,2155048.97,200623.73
1590710400,2020-05-29 0:00:00,NEO/USD,10.41,10.5,10.07,10.23,161570.35,15690.15
1590624000,2020-05-28 0:00:00,NEO/USD,10.02,10.44,9.92,10.41,354383.32,34669.43
1590537600,2020-05-27 0:00:00,NEO/USD,9.906,10.26,9.874,10.01,184634.73,18359.97
1590451200,2020-05-26 0:00:00,NEO/USD,9.889,10.14,9.592,9.906,209217.68,21073.73
1590364800,2020-05-25 0:00:00,NEO/USD,9.66,10,9.543,9.889,250000.91,25371.39
1590278400,2020-05-24 0:00:00,NEO/USD,10.18,10.33,9.653,9.66,596384.05,59815.31
1590192000,2020-05-23 0:00:00,NEO/USD,10.38,10.5,10.09,10.18,146665.39,14287.08
1590105600,2020-05-22 0:00:00,NEO/USD,9.537,10.66,9.396,10.38,575670.18,56401.21
1590019200,2020-05-21 0:00:00,NEO/USD,10.12,10.17,9.2,9.537,516941.55,53537.2
1589932800,2020-05-20 0:00:00,NEO/USD,10.31,10.4,9.936,10.12,138388.27,13556.85
1589846400,2020-05-19 0:00:00,NEO/USD,10.25,10.33,9.932,10.31,232670.84,23032.39
1589760000,2020-05-18 0:00:00,NEO/USD,10.16,10.54,10.14,10.25,125426.98,12166.34
1589673600,2020-05-17 0:00:00,NEO/USD,10.01,10.46,9.963,10.16,265702.32,25790.47
1589587200,2020-05-16 0:00:00,NEO/USD,9.992,10.17,9.85,10.01,80061.18,7995.48
1589500800,2020-05-15 0:00:00,NEO/USD,10.19,10.26,9.803,9.992,392131.32,38907.75
1589414400,2020-05-14 0:00:00,NEO/USD,10.32,10.55,9.909,10.19,447790.53,43364.51
1589328000,2020-05-13 0:00:00,NEO/USD,9.996,10.47,9.812,10.32,347103.68,34252.46
1589241600,2020-05-12 0:00:00,NEO/USD,9.599,10.18,9.596,9.996,301518.77,30172.83
1589155200,2020-05-11 0:00:00,NEO/USD,9.718,10.18,9.28,9.599,408191.41,41988.64
1589068800,2020-05-10 0:00:00,NEO/USD,11,11.01,9.402,9.718,1419167.43,141411.26
1588982400,2020-05-09 0:00:00,NEO/USD,11.31,11.61,10.72,11,735430.09,65619.36
1588896000,2020-05-08 0:00:00,NEO/USD,9.883,11.8,9.784,11.31,1612727.44,147916.28
1588809600,2020-05-07 0:00:00,NEO/USD,9.13,9.953,9.037,9.883,464358.9,48937.6
1588723200,2020-05-06 0:00:00,NEO/USD,9.104,9.48,9.007,9.13,294354.61,31654.71
1588636800,2020-05-05 0:00:00,NEO/USD,8.966,9.178,8.87,9.104,78277.63,8681.59
1588550400,2020-05-04 0:00:00,NEO/USD,9.052,9.124,8.633,8.966,131279.05,14817.65
1588464000,2020-05-03 0:00:00,NEO/USD,9.245,9.316,8.754,9.052,247839.86,27503.07
1588377600,2020-05-02 0:00:00,NEO/USD,9.007,9.28,8.936,9.245,176530.42,19290.82
1588291200,2020-05-01 0:00:00,NEO/USD,8.863,9.4,8.863,9.007,219469.18,23936.61
1588204800,2020-04-30 0:00:00,NEO/USD,9.227,9.623,8.705,8.863,580539.19,63479.48
1588118400,2020-04-29 0:00:00,NEO/USD,8.476,9.34,8.476,9.227,531394.07,59196.17
1588032000,2020-04-28 0:00:00,NEO/USD,8.425,8.626,8.258,8.47,200368.18,23724.99
1587945600,2020-04-27 0:00:00,NEO/USD,8.653,8.688,8.149,8.425,261897.96,31392.2
1587859200,2020-04-26 0:00:00,NEO/USD,8.445,8.683,8.29,8.653,330790.31,38970.81
1587772800,2020-04-25 0:00:00,NEO/USD,8.085,8.589,7.939,8.445,452950.06,54134.22
1587686400,2020-04-24 0:00:00,NEO/USD,7.865,8.305,7.865,8.085,538095.99,65766.36
