unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1586995200,2020-04-16 0:00:00,BTC/USD,6633.72,7200,6500.4,7114.7,122691871,17754.65
1586908800,2020-04-15 0:00:00,BTC/USD,6872.9,6940.6,6620.5,6633.72,40646200.9,6006.94
1586822400,2020-04-14 0:00:00,BTC/USD,6848.7,6985,6762.6,6872.4,29588423.11,4302.34
1586736000,2020-04-13 0:00:00,BTC/USD,6919,6919,6571.1,6848.7,85426607.8,12678.37
1586649600,2020-04-12 0:00:00,BTC/USD,6884.5,7192.5,6797.6,6919,62395694.5,8889.1
1586563200,2020-04-11 0:00:00,BTC/USD,6875.5,6957.8,6780,6884.5,27915783.52,4068.11
1586476800,2020-04-10 0:00:00,BTC/USD,7293.7,7305.76,6756.3,6875.5,110132473.2,15844.6
1586390400,2020-04-09 0:00:00,BTC/USD,7367,7370.7,7117,7293.7,56496718.9,7754.21
1586304000,2020-04-08 0:00:00,BTC/USD,7203,7420,7151.64,7367,59805611.09,8182.42
1586217600,2020-04-07 0:00:00,BTC/USD,7340.2,7454.3,7088,7203,87837137.93,11993.35
1586131200,2020-04-06 0:00:00,BTC/USD,6780.2,7364.4,6775.1,7340.2,103954550.7,14585.69
1586044800,2020-04-05 0:00:00,BTC/USD,6880.6,6917.9,6690.2,6780.2,38395173.09,5652.68
1585958400,2020-04-04 0:00:00,BTC/USD,6741,7014,6660,6880.1,48605926.74,7124.33
1585872000,2020-04-03 0:00:00,BTC/USD,6810.7,7049.1,6623.3,6741,68047652.2,9968.4
1585785600,2020-04-02 0:00:00,BTC/USD,6675,7283.5,6580,6810.7,137953860.9,20104.58
1585699200,2020-04-01 0:00:00,BTC/USD,6427.68,6726.5,6180,6675,71673932.24,11234.47
1585612800,2020-03-31 0:00:00,BTC/USD,6407.6,6536,6349.7,6427.68,37114592.46,5753.09
1585526400,2020-03-30 0:00:00,BTC/USD,5892.7,6636,5880.9,6407.6,78070196.91,12378.56
1585440000,2020-03-29 0:00:00,BTC/USD,6249.5,6280,5892.6,5892.7,68025201.1,11218.71
1585353600,2020-03-28 0:00:00,BTC/USD,6370,6371.9,6050,6250,80412627.77,12963.61
1585267200,2020-03-27 0:00:00,BTC/USD,6751.9,6861.4,6256,6370,73089762.89,11079.8
1585180800,2020-03-26 0:00:00,BTC/USD,6688.2,6790.8,6516,6751.9,44836987.88,6728.72
1585094400,2020-03-25 0:00:00,BTC/USD,6762.09,6968,6430.2,6688.2,92081342.45,13788.86
1585008000,2020-03-24 0:00:00,BTC/USD,6490.6,6840,6406,6762.09,110523932.8,16617.9
1584921600,2020-03-23 0:00:00,BTC/USD,5820.1,6664.3,5677,6490.6,120959517,19554.68
1584835200,2020-03-22 0:00:00,BTC/USD,6201.8,6410.9,5755.5,5820.1,98592862.43,16275.92
1584748800,2020-03-21 0:00:00,BTC/USD,6206.5,6474.7,5882.4,6201.7,80062529.68,12942.29
1584662400,2020-03-20 0:00:00,BTC/USD,6173.6,6929.8,5665.02,6206.5,197504256.6,31077.03
1584576000,2020-03-19 0:00:00,BTC/USD,5416.2,6416.7,5264.6,6173.6,184847869.9,31248.34
1584489600,2020-03-18 0:00:00,BTC/USD,5339.1,5487.96,5033,5416.2,111509848.7,21127.2
1584403200,2020-03-17 0:00:00,BTC/USD,5058.5,5572.8,4956.3,5339.1,104487499.8,19595.86
1584316800,2020-03-16 0:00:00,BTC/USD,5383.2,5388.9,4467.9,5058.5,203512458.4,41779.41
1584230400,2020-03-15 0:00:00,BTC/USD,5218.2,5987,5133,5383.2,123554791.8,22624.2
1584144000,2020-03-14 0:00:00,BTC/USD,5620.9,5682.4,5095,5218.2,100175263.8,18639.84
1584057600,2020-03-13 0:00:00,BTC/USD,4873.1,5973.3,4000,5625.7,527138561.8,102760.11
1583971200,2020-03-12 0:00:00,BTC/USD,7974.4,8001.7,4607.7,4873.1,707340178.1,116698.05
1583884800,2020-03-11 0:00:00,BTC/USD,7913.8,8034.6,7634.8,7969.6,86029509.75,10975.85
1583798400,2020-03-10 0:00:00,BTC/USD,7967.3,8180,7776.6,7913.8,81263734.2,10174.46
1583712000,2020-03-09 0:00:00,BTC/USD,8074,8215,7700,7967.3,178075837.3,22558.49
1583625600,2020-03-08 0:00:00,BTC/USD,8919,8919,8043.2,8074,215631674.6,25592
1583539200,2020-03-07 0:00:00,BTC/USD,9180.6,9241.5,8867.4,8919,40549694.73,4488.72
1583452800,2020-03-06 0:00:00,BTC/USD,9090.8,9199.7,9011.3,9180.6,28641963.56,3138.04
1583366400,2020-03-05 0:00:00,BTC/USD,8788.6,9186.5,8788.6,9090.8,51781776.18,5715.98
1583280000,2020-03-04 0:00:00,BTC/USD,8791.1,8877.7,8718.4,8788.6,36564634.64,4170.45
1583193600,2020-03-03 0:00:00,BTC/USD,8938.4,8940,8686.2,8791.1,47007887.94,5324.51
1583107200,2020-03-02 0:00:00,BTC/USD,8556.7,8990.8,8524.63,8938.4,46886621.87,5322.09
1583020800,2020-03-01 0:00:00,BTC/USD,8561.5,8775,8460,8556.7,46260811.07,5391.11
1582934400,2020-02-29 0:00:00,BTC/USD,8728.2,8829,8557.3,8561.5,21706866.01,2496.91
1582848000,2020-02-28 0:00:00,BTC/USD,8825.6,8908.3,8455.1,8728,61300422.26,7079.5
1582761600,2020-02-27 0:00:00,BTC/USD,8813.2,8975,8555,8825.6,73646392.67,8392.71
1582675200,2020-02-26 0:00:00,BTC/USD,9327.5,9385.9,8652.7,8813.2,131034444.2,14585.8
1582588800,2020-02-25 0:00:00,BTC/USD,9674.1,9691.9,9251.4,9327.5,80074231.38,8488.33
1582502400,2020-02-24 0:00:00,BTC/USD,9985,10022,9441.2,9674.1,64033935.75,6591.77
1582416000,2020-02-23 0:00:00,BTC/USD,9663,10001,9660,9985,72474151.24,7322.17
1582329600,2020-02-22 0:00:00,BTC/USD,9692.9,9719,9565.1,9663,17799307.14,1844.45
1582243200,2020-02-21 0:00:00,BTC/USD,9608.1,9760.3,9566.8,9692.9,107474071.3,11101.12
1582156800,2020-02-20 0:00:00,BTC/USD,9592.4,9699.9,9359.7,9608.1,62162837.38,6497.36
1582070400,2020-02-19 0:00:00,BTC/USD,10184,10310,9290,9592.4,136859180.6,13930.59
1581984000,2020-02-18 0:00:00,BTC/USD,9708,10275,9625.8,10184,82121018.57,8248.34
1581897600,2020-02-17 0:00:00,BTC/USD,9926.8,9969.2,9501.5,9708,90017090.61,9300.64
1581811200,2020-02-16 0:00:00,BTC/USD,9900.9,10037,9651.3,9926.8,68270847.74,6931.63
1581724800,2020-02-15 0:00:00,BTC/USD,10335,10373,9800,9900.9,64099074.36,6397.23
1581638400,2020-02-14 0:00:00,BTC/USD,10222,10373,10101,10335.05,42316870.42,4127.43
1581552000,2020-02-13 0:00:00,BTC/USD,10338,10491,10058,10222,92221604.02,8976.65
1581465600,2020-02-12 0:00:00,BTC/USD,10247,10460,10238,10338,89988385.71,8707.36
1581379200,2020-02-11 0:00:00,BTC/USD,9851.2,10316,9720,10247,85197401.81,8425.27
1581292800,2020-02-10 0:00:00,BTC/USD,10151,10187,9701,9851.2,84381817.07,8521.97
1581206400,2020-02-09 0:00:00,BTC/USD,9877.2,10165,9871.1,10151,96911069.39,9637.91
1581120000,2020-02-08 0:00:00,BTC/USD,9805.2,9920.8,9657.8,9877.2,54312601.98,5525.98
1581033600,2020-02-07 0:00:00,BTC/USD,9744.9,9860,9683.9,9805.2,36187557.62,3703.84
1580947200,2020-02-06 0:00:00,BTC/USD,9612,9860,9547,9744.9,83312391.96,8583.74
1580860800,2020-02-05 0:00:00,BTC/USD,9197.4,9731.9,9180.2,9612,102776055,10769.13
1580774400,2020-02-04 0:00:00,BTC/USD,9309.3,9359.8,9112.5,9197.4,37519626.25,4069.5
1580688000,2020-02-03 0:00:00,BTC/USD,9353,9628.6,9247,9309.3,63152069.08,6717.99
1580601600,2020-02-02 0:00:00,BTC/USD,9408,9501.3,9165,9353,60475216.82,6439.09
1580515200,2020-02-01 0:00:00,BTC/USD,9367.4,9476.4,9318,9408,23839500.26,2534.89
1580428800,2020-01-31 0:00:00,BTC/USD,9512.71,9519.9,9220.3,9367.4,45592354.1,4868.46
1580342400,2020-01-30 0:00:00,BTC/USD,9301.56,9550,9122.8,9512.71,84959333.76,9020.77
1580256000,2020-01-29 0:00:00,BTC/USD,9397,9442.3,9242.2,9301.56,43061746.54,4603.23
1580169600,2020-01-28 0:00:00,BTC/USD,8912,9414,8911.1,9397,83117277.09,9119.9
1580083200,2020-01-27 0:00:00,BTC/USD,8621.5,9001.86,8585,8912,55252114.12,6276.88
1579996800,2020-01-26 0:00:00,BTC/USD,8353.7,8631.6,8301,8621.5,29842126.14,3518.08
1579910400,2020-01-25 0:00:00,BTC/USD,8447.13,8447.2,8280,8353.7,17540731.4,2101.67
1579824000,2020-01-24 0:00:00,BTC/USD,8403.57,8523,8246,8447.13,29465412.81,3508.75
1579737600,2020-01-23 0:00:00,BTC/USD,8663.9,8670.4,8296,8403.57,48177646.53,5703.91
1579651200,2020-01-22 0:00:00,BTC/USD,8734.1,8799.9,8580.5,8663.9,20422153.03,2354.23
1579564800,2020-01-21 0:00:00,BTC/USD,8638.2,8787.17,8500,8734.1,28115565.18,3251.16
1579478400,2020-01-20 0:00:00,BTC/USD,8698.7,8741.1,8519.6,8638.2,35462879.64,4105.41
1579392000,2020-01-19 0:00:00,BTC/USD,8891.6,9169.5,8450,8698.7,109108758.1,12407.36
1579305600,2020-01-18 0:00:00,BTC/USD,8875.4,8965,8791.12,8891.6,30766362.59,3460.77
1579219200,2020-01-17 0:00:00,BTC/USD,8720.6,9000,8674.2,8875.4,85935548.7,9692.87
1579132800,2020-01-16 0:00:00,BTC/USD,8807.7,8839.9,8579.8,8720.6,46071195.53,5311.58
1579046400,2020-01-15 0:00:00,BTC/USD,8775,8873,8560.1,8807.7,76709277.03,8779.12
1578960000,2020-01-14 0:00:00,BTC/USD,8095.8,8829,8095.8,8775,142180337.8,16573.66
1578873600,2020-01-13 0:00:00,BTC/USD,8174.7,8199.7,8053.6,8095.8,21018045.85,2593.24
1578787200,2020-01-12 0:00:00,BTC/USD,8013.63,8174.7,7951.7,8174.7,25988431.58,3207.42
1578700800,2020-01-11 0:00:00,BTC/USD,8183,8282.4,7991.8,8013.7,34520377.58,4254.52
1578614400,2020-01-10 0:00:00,BTC/USD,7817.45,8185.9,7675.8,8183,62465691.66,7857.92
1578528000,2020-01-09 0:00:00,BTC/USD,8036.8,8036.8,7756,7817.45,36842360.15,4671.29
1578441600,2020-01-08 0:00:00,BTC/USD,8154.1,8442,7877.6,8036.8,96131138.38,11756.8
1578355200,2020-01-07 0:00:00,BTC/USD,7757.9,8210.3,7741.9,8154.1,98096735.63,12355.97
1578268800,2020-01-06 0:00:00,BTC/USD,7364.6,7785,7358,7757.9,64874323.8,8541.28
1578182400,2020-01-05 0:00:00,BTC/USD,7370.3,7509.9,7315.8,7364.6,33105719.3,4450.64
1578096000,2020-01-04 0:00:00,BTC/USD,7370.4,7422,7297.3,7369.83,31385540.36,4265.71
1578009600,2020-01-03 0:00:00,BTC/USD,6989.4,7444.9,6909.3,7370.4,48359196.72,6681.67
1577923200,2020-01-02 0:00:00,BTC/USD,7212.7,7225.8,6963,6989.4,34321807.28,4849.34
1577836800,2020-01-01 0:00:00,BTC/USD,7208.3,7285.1,7185.4,7212.7,14993026.32,2071.06
1577750400,2019-12-31 0:00:00,BTC/USD,7260.9,7333,7161.3,7208.3,21652483.87,2992.69
1577664000,2019-12-30 0:00:00,BTC/USD,7413.6,7421.7,7201.29,7260.9,29849437.96,4088.96
1577577600,2019-12-29 0:00:00,BTC/USD,7334.4,7551.6,7311.6,7413.6,18529411.43,2494.49
1577491200,2019-12-28 0:00:00,BTC/USD,7287,7390,7279.2,7334.4,20049188.45,2731.06
1577404800,2019-12-27 0:00:00,BTC/USD,7232.4,7300,7113.3,7287,28861348.89,3996.65
1577318400,2019-12-26 0:00:00,BTC/USD,7220.1,7465,7181.8,7232.4,34397208.4,4715.48
1577232000,2019-12-25 0:00:00,BTC/USD,7276.9,7294.2,7113.2,7220.1,24299327.83,3361.83
1577145600,2019-12-24 0:00:00,BTC/USD,7347.4,7445,7182.1,7276.9,31076890.05,4254.62
1577059200,2019-12-23 0:00:00,BTC/USD,7535.1,7715.1,7282.4,7347.4,53247456.97,7082.32
1576972800,2019-12-22 0:00:00,BTC/USD,7166.4,7541.4,7159.6,7535.1,26583211.42,3620.89
1576886400,2019-12-21 0:00:00,BTC/USD,7212.93,7215.1,7136.5,7166.4,16376308.56,2281.85
1576800000,2019-12-20 0:00:00,BTC/USD,7181.8,7249,7116.8,7212.93,40900453.34,5703.24
1576713600,2019-12-19 0:00:00,BTC/USD,7326.2,7417.1,7079.7,7181.8,39076315.01,5430.84
1576627200,2019-12-18 0:00:00,BTC/USD,6667.1,7482.2,6477,7326.2,95095050.68,13752.71
1576540800,2019-12-17 0:00:00,BTC/USD,6926.6,6972,6620,6667.1,85657811.5,12656.31
1576454400,2019-12-16 0:00:00,BTC/USD,7152.7,7196,6900,6926.6,94801451.18,13417.83
1576368000,2019-12-15 0:00:00,BTC/USD,7100.8,7224.8,7043.9,7152.7,25412542.64,3562.9
1576281600,2019-12-14 0:00:00,BTC/USD,7283.2,7290.5,7032.6,7100.8,24385078.34,3411.3
1576195200,2019-12-13 0:00:00,BTC/USD,7224.1,7332,7218.7,7283.2,21077258.44,2901.57
1576108800,2019-12-12 0:00:00,BTC/USD,7230.72,7369.02,7132.8,7224,40661585.02,5640.15
1576022400,2019-12-11 0:00:00,BTC/USD,7254.6,7312,7169,7230.72,22619306.19,3124.71
1575936000,2019-12-10 0:00:00,BTC/USD,7379.52,7434.6,7200,7254.6,26613221.79,3640.21
1575849600,2019-12-09 0:00:00,BTC/USD,7564.6,7748.7,7306.2,7379.52,49302465.74,6556.88
1575763200,2019-12-08 0:00:00,BTC/USD,7543.2,7620,7433.6,7564.6,32448667.09,4300.36
1575676800,2019-12-07 0:00:00,BTC/USD,7588.3,7669.8,7516.7,7543.2,13065996.01,1724.39
1575590400,2019-12-06 0:00:00,BTC/USD,7440,7661.8,7350,7588.3,42760183.81,5714.49
1575504000,2019-12-05 0:00:00,BTC/USD,7238.3,7530.9,7191,7440,35249966.38,4785.99
1575417600,2019-12-04 0:00:00,BTC/USD,7336.02,7890,7129,7238.3,86829939.47,11723.6
1575331200,2019-12-03 0:00:00,BTC/USD,7350.26,7454.6,7287,7336.02,16905008.29,2297.91
1575244800,2019-12-02 0:00:00,BTC/USD,7450.1,7467.3,7206.4,7350.26,33912475.77,4628.57
1575158400,2019-12-01 0:00:00,BTC/USD,7599.88,7600.1,7288.6,7450.1,46818362.64,6332.7
1575072000,2019-11-30 0:00:00,BTC/USD,7796.6,7861.6,7492,7599.88,38097415.98,4974.19
1574985600,2019-11-29 0:00:00,BTC/USD,7460.7,7933.4,7450,7796.6,55864935.1,7279.6
1574899200,2019-11-28 0:00:00,BTC/USD,7549.3,7690,7415,7460.8,32491504.65,4302.7
1574812800,2019-11-27 0:00:00,BTC/USD,7198.3,7689,6878.2,7549.3,101436340.2,13895.63
1574726400,2019-11-26 0:00:00,BTC/USD,7162.8,7386.3,7047.2,7198.3,37308190.97,5197.48
1574640000,2019-11-25 0:00:00,BTC/USD,6965.3,7414.4,6618,7162.8,129228369.6,18517.19
1574553600,2019-11-24 0:00:00,BTC/USD,7352.6,7372,6922,6965.3,61081191.71,8576.36
1574467200,2019-11-23 0:00:00,BTC/USD,7317.2,7385,7141,7352.6,33578378.33,4626.89
1574380800,2019-11-22 0:00:00,BTC/USD,7671.1,7766,6819.2,7317.2,140137396.7,19368.42
1574294400,2019-11-21 0:00:00,BTC/USD,8126.4,8155.9,7500,7672.5,76908169.46,9890.62
1574208000,2019-11-20 0:00:00,BTC/USD,8164.9,8257.8,8081,8126.4,16784844.6,2060.19
1574121600,2019-11-19 0:00:00,BTC/USD,8219.5,8245.53,8051.7,8164.9,30176997.44,3703.9
1574035200,2019-11-18 0:00:00,BTC/USD,8537.3,8537.3,8117,8219.5,53104060.05,6362.44
1573948800,2019-11-17 0:00:00,BTC/USD,8523.5,8699.5,8404.4,8537.3,24305104.91,2837.15
1573862400,2019-11-16 0:00:00,BTC/USD,8495.83,8577,8440.1,8523.5,13052213.87,1534.61
1573776000,2019-11-15 0:00:00,BTC/USD,8655.4,8800,8420.1,8495.83,44391897.86,5184.17
1573689600,2019-11-14 0:00:00,BTC/USD,8801.1,8817.4,8600,8655.7,28654469.46,3304.68
1573603200,2019-11-13 0:00:00,BTC/USD,8830,8849.9,8730.3,8801.1,11776613.59,1340.1
1573516800,2019-11-12 0:00:00,BTC/USD,8737.72,8910,8602,8830,30664848.17,3504.66
1573430400,2019-11-11 0:00:00,BTC/USD,9069.7,9108.5,8616.5,8737.72,37331291.41,4243.05
1573344000,2019-11-10 0:00:00,BTC/USD,8828.05,9250,8764,9069.7,41699156.7,4635.79
1573257600,2019-11-09 0:00:00,BTC/USD,8782.3,8896,8734.8,8828.05,17264383.9,1958.39
1573171200,2019-11-08 0:00:00,BTC/USD,9212.56,9252.9,8681,8782.3,69957120.36,7864.4
1573084800,2019-11-07 0:00:00,BTC/USD,9352.8,9387.1,9051.6,9209.2,34501453.62,3746.14
1572998400,2019-11-06 0:00:00,BTC/USD,9339.7,9475,9278,9352.8,32510527.59,3469.76
1572912000,2019-11-05 0:00:00,BTC/USD,9440,9504.1,9185.1,9339.7,31876098.07,3412.67
1572825600,2019-11-04 0:00:00,BTC/USD,9222.4,9645,9152,9440,70257907.98,7470.06
1572739200,2019-11-03 0:00:00,BTC/USD,9332.1,9400.6,9100,9222.4,33318630.1,3616.54
1572652800,2019-11-02 0:00:00,BTC/USD,9289,9429.5,9251.5,9332.1,34131340.84,3657.49
1572566400,2019-11-01 0:00:00,BTC/USD,9186.6,9333,9085.56,9289,37734042.41,4090.96
1572480000,2019-10-31 0:00:00,BTC/USD,9184.3,9467.1,8982.1,9185.6,52162919.81,5668.12
1572393600,2019-10-30 0:00:00,BTC/USD,9445.5,9446.9,9035,9184.3,46416723.49,5047
1572307200,2019-10-29 0:00:00,BTC/USD,9225.7,9559.8,9100,9445.5,62984466.68,6727.53
1572220800,2019-10-28 0:00:00,BTC/USD,9571.7,9948.9,9216.8,9225.7,85718049.78,8992.23
1572134400,2019-10-27 0:00:00,BTC/USD,9270.9,9823.86,9121.2,9571.7,105759041.1,11101.85
1572048000,2019-10-26 0:00:00,BTC/USD,8679.1,10480,8661.85,9270.9,302542798.8,32057.57
1571961600,2019-10-25 0:00:00,BTC/USD,7453,8803.1,7426,8679.1,141204255.1,17096.47
1571875200,2019-10-24 0:00:00,BTC/USD,7493.7,7529,7367.9,7453,43328562.42,5804.04
1571788800,2019-10-23 0:00:00,BTC/USD,8058.8,8074.5,7333.4,7493.7,99470281.12,12982.27
1571702400,2019-10-22 0:00:00,BTC/USD,8243.8,8333,8034.9,8058.8,31574286.93,3851.34
1571616000,2019-10-21 0:00:00,BTC/USD,8260.7,8371.3,8181.8,8243.8,28229438.5,3418.39
1571529600,2019-10-20 0:00:00,BTC/USD,7992.9,8337,7921.6,8260.7,39589830.08,4866.62
1571443200,2019-10-19 0:00:00,BTC/USD,7987.3,8119.5,7927,7992.9,28124349.49,3510.69
1571356800,2019-10-18 0:00:00,BTC/USD,8092.3,8135.11,7860,7987.3,42207934.67,5300.34
1571270400,2019-10-17 0:00:00,BTC/USD,8016,8150.53,7949.3,8092.3,22650778.74,2810.71
1571184000,2019-10-16 0:00:00,BTC/USD,8191.1,8204.3,7960,8016,57129477.97,7077.37
1571097600,2019-10-15 0:00:00,BTC/USD,8369.96,8439.7,8100,8191.1,26906522.27,3259.77
1571011200,2019-10-14 0:00:00,BTC/USD,8304.9,8428.2,8227.3,8369.96,21118580.4,2538.99
1570924800,2019-10-13 0:00:00,BTC/USD,8319.6,8477.97,8160.4,8304.9,33731109.77,4042.57
1570838400,2019-10-12 0:00:00,BTC/USD,8278.2,8423.7,8270.5,8319.6,14253650.56,1707.03
1570752000,2019-10-11 0:00:00,BTC/USD,8596,8815.3,8253,8278.2,51418368.58,6077.91
1570665600,2019-10-10 0:00:00,BTC/USD,8607.5,8683.9,8472,8596,37021789.83,4319.9
1570579200,2019-10-09 0:00:00,BTC/USD,8205,8719.2,8146.56,8607.5,71132453.44,8392.43
1570492800,2019-10-08 0:00:00,BTC/USD,8227,8362,8132.7,8205,28554980.24,3466.84
1570406400,2019-10-07 0:00:00,BTC/USD,7882.9,8366.1,7793.2,8227,66182672.83,8149.21
1570320000,2019-10-06 0:00:00,BTC/USD,8162.5,8183.24,7806.7,7882.9,46641948.11,5857.54
1570233600,2019-10-05 0:00:00,BTC/USD,8170,8210.8,8040,8162.5,27021471.49,3327.26
1570147200,2019-10-04 0:00:00,BTC/USD,8258,8264.9,8032.7,8170,24946287.9,3051.67
1570060800,2019-10-03 0:00:00,BTC/USD,8414.88,8440,8084.1,8258,30623737.96,3716.19
1569974400,2019-10-02 0:00:00,BTC/USD,8334.9,8420,8193,8414.88,28570950.97,3448.52
1569888000,2019-10-01 0:00:00,BTC/USD,8331.14,8539.3,8228,8334.9,49049132.41,5835.9
1569801600,2019-09-30 0:00:00,BTC/USD,8090,8385,7733.3,8331.14,87839295.32,10919.75
1569715200,2019-09-29 0:00:00,BTC/USD,8238.2,8260.2,7930,8090,49454030.63,6143.56
1569628800,2019-09-28 0:00:00,BTC/USD,8213.4,8390,8032.1,8238.2,44602497.95,5447.13
1569542400,2019-09-27 0:00:00,BTC/USD,8105.9,8309.8,7906.3,8213.4,60208646.12,7469.15
1569456000,2019-09-26 0:00:00,BTC/USD,8475.3,8493.07,7796.6,8105.9,125180468.7,15408.93
1569369600,2019-09-25 0:00:00,BTC/USD,8538.7,8773.6,8262,8475.3,108207657.4,12765.89
1569283200,2019-09-24 0:00:00,BTC/USD,9702.6,9795,8100,8538.7,307985234,34867.7
1569196800,2019-09-23 0:00:00,BTC/USD,10055,10077,9610.3,9702.6,53969510.57,5486.04
1569110400,2019-09-22 0:00:00,BTC/USD,10013,10105,9880.7,10055,27523592.55,2752.45
1569024000,2019-09-21 0:00:00,BTC/USD,10197,10199,9942.9,10013,29943816.81,2979.88
1568937600,2019-09-20 0:00:00,BTC/USD,10301,10340,10104,10197,25660191.4,2513.7
1568851200,2019-09-19 0:00:00,BTC/USD,10185,10487,9655,10301,97965321.95,9766.07
1568764800,2019-09-18 0:00:00,BTC/USD,10214.86,10278,10111,10185,34080717.87,3339.09
1568678400,2019-09-17 0:00:00,BTC/USD,10290,10308,10163,10214.86,30156486.97,2944.28
1568592000,2019-09-16 0:00:00,BTC/USD,10321.42,10404,10091,10290,56380470.07,5515.26
1568505600,2019-09-15 0:00:00,BTC/USD,10380,10403,10275,10321.42,19486372.51,1885.62
1568419200,2019-09-14 0:00:00,BTC/USD,10374,10488,10255,10380,32801466.46,3155.79
1568332800,2019-09-13 0:00:00,BTC/USD,10452,10475,10155,10374,46417698.48,4501.19
1568246400,2019-09-12 0:00:00,BTC/USD,10175,10488,10064,10452,45313964.9,4401.51
1568160000,2019-09-11 0:00:00,BTC/USD,10121,10300,9814,10175,43782091.22,4348.62
1568073600,2019-09-10 0:00:00,BTC/USD,10317,10399,9959,10121,42722054.03,4211.66
1567987200,2019-09-09 0:00:00,BTC/USD,10415,10557,10118,10317,53586138.35,5201.53
1567900800,2019-09-08 0:00:00,BTC/USD,10489,10599,10241.91,10415,36530778.68,3505.5
1567814400,2019-09-07 0:00:00,BTC/USD,10305,10582,10305,10489,35295931.83,3374.3
1567728000,2019-09-06 0:00:00,BTC/USD,10582.93,10933,10208,10305,119675518.9,11275.71
1567641600,2019-09-05 0:00:00,BTC/USD,10590,10663,10481.64,10582.93,31835471.34,3011.66
1567555200,2019-09-04 0:00:00,BTC/USD,10641,10849,10410,10590,65969969.9,6224.41
1567468800,2019-09-03 0:00:00,BTC/USD,10388,10766,10291,10641,113482416.2,10736.11
1567382400,2019-09-02 0:00:00,BTC/USD,9779.1,10474,9754.57,10388,112026827.2,11134.48
1567296000,2019-09-01 0:00:00,BTC/USD,9623.9,9868,9555,9779.1,27860593.51,2873.98
1567209600,2019-08-31 0:00:00,BTC/USD,9601,9715,9471.9,9623.9,26412208.68,2753.32
1567123200,2019-08-30 0:00:00,BTC/USD,9509.4,9725,9380.4,9601,35930363.43,3754.35
1567036800,2019-08-29 0:00:00,BTC/USD,9727.4,9729.7,9358.2,9509.4,67458584.74,7081.01
1566950400,2019-08-28 0:00:00,BTC/USD,10184,10370,9570,9727.4,103053772.5,10405.91
1566864000,2019-08-27 0:00:00,BTC/USD,10377,10395,10021,10184,45885834.81,4518.47
1566777600,2019-08-26 0:00:00,BTC/USD,10132,10675,10132,10377,93364331.4,8979.02
1566691200,2019-08-25 0:00:00,BTC/USD,10154,10350,9805.8,10132,52473792.44,5207.28
1566604800,2019-08-24 0:00:00,BTC/USD,10407.47,10427,9893.8,10154,54613228.53,5409.23
1566518400,2019-08-23 0:00:00,BTC/USD,10117,10466,10047,10407.47,65871016.94,6390.94
1566432000,2019-08-22 0:00:00,BTC/USD,10146.95,10255,9787,10117,65570509.27,6533
1566345600,2019-08-21 0:00:00,BTC/USD,10792.14,10825,9824,10146.95,119810637.9,11788.84
1566259200,2019-08-20 0:00:00,BTC/USD,10938,10993,10584,10792.14,62698017.44,5822.41
1566172800,2019-08-19 0:00:00,BTC/USD,10332.19,10964,10280,10938,78812006.23,7375.2
1566086400,2019-08-18 0:00:00,BTC/USD,10228,10533,10086,10332.19,40412561.56,3901.71
1566000000,2019-08-17 0:00:00,BTC/USD,10369,10494.7,10004,10228,50071932.98,4884.94
1565913600,2019-08-16 0:00:00,BTC/USD,10324.27,10568,9777,10369,131212394.7,12884.23
1565827200,2019-08-15 0:00:00,BTC/USD,10064.56,10471,9522,10324.27,173592397.5,17368.17
1565740800,2019-08-14 0:00:00,BTC/USD,10904.01,10909,9966,10064.56,151138124.2,14507.72
1565654400,2019-08-13 0:00:00,BTC/USD,11404,11468,10800,10904.01,99766249.08,9003.7
1565568000,2019-08-12 0:00:00,BTC/USD,11565.36,11585,11260,11404,36535469.72,3201.4
1565481600,2019-08-11 0:00:00,BTC/USD,11311.4,11615,11129,11565.36,62613477.97,5494.67
1565395200,2019-08-10 0:00:00,BTC/USD,11891,12011,11208,11311.4,103844660.1,9023.79
1565308800,2019-08-09 0:00:00,BTC/USD,12050,12097,11703,11891,92618299.64,7800.63
1565222400,2019-08-08 0:00:00,BTC/USD,11999,12130,11550,12050,130505813,10983.14
1565136000,2019-08-07 0:00:00,BTC/USD,11472,12153,11385,11999,161208999.3,13658.66
1565049600,2019-08-06 0:00:00,BTC/USD,11824,12325,11249,11472,228029593.9,19339.45
1564963200,2019-08-05 0:00:00,BTC/USD,10973,11939,10973,11824,187498288.4,16130.53
1564876800,2019-08-04 0:00:00,BTC/USD,10822,11060,10514,10973,100471241,9277.61
1564790400,2019-08-03 0:00:00,BTC/USD,10520,10917,10506,10822,79989850.31,7421.37
1564704000,2019-08-02 0:00:00,BTC/USD,10400,10659,10331,10520,88535450.81,8439.81
1564617600,2019-08-01 0:00:00,BTC/USD,10088,10500,9875,10400,78461388.47,7699.17
1564531200,2019-07-31 0:00:00,BTC/USD,9589,10120,9575.49,10088,78698614.89,7939.34
1564444800,2019-07-30 0:00:00,BTC/USD,9507,9747.77,9380,9589,49660617.92,5187.74
1564358400,2019-07-29 0:00:00,BTC/USD,9519,9738.3,9376.7,9507,54373366.7,5695.08
1564272000,2019-07-28 0:00:00,BTC/USD,9469,9628,9101.4,9519,72831762.35,7753.79
